@relation PL
@ATTRIBUTE HomeValue NUMERIC
@ATTRIBUTE AwayValue NUMERIC
@ATTRIBUTE HomePtsSeas NUMERIC
@ATTRIBUTE AwayPtsSeas NUMERIC
@ATTRIBUTE HomePtsLast NUMERIC
@ATTRIBUTE AwayPtsLast NUMERIC
@ATTRIBUTE HomePtsHome NUMERIC
@ATTRIBUTE AwayPtsAway NUMERIC
@ATTRIBUTE HomeGoalsSeas NUMERIC
@ATTRIBUTE AwayGoalsSeas NUMERIC
@ATTRIBUTE HomeGoalsLast NUMERIC
@ATTRIBUTE AwayGoalsLast NUMERIC
@ATTRIBUTE HomeGoalsHome NUMERIC
@ATTRIBUTE AwayGoalsAway NUMERIC
@ATTRIBUTE HomeGoalsConcSeas NUMERIC
@ATTRIBUTE AwayGoalsConcSeas NUMERIC
@ATTRIBUTE HomeGoalsConcLast NUMERIC
@ATTRIBUTE AwayGoalsConcLast NUMERIC
@ATTRIBUTE HomeGoalsConcHome NUMERIC
@ATTRIBUTE AwayGoalsConcAway NUMERIC
@ATTRIBUTE HomeTotalShots NUMERIC
@ATTRIBUTE AwayTotalShots NUMERIC
@ATTRIBUTE HomeShotsTarget NUMERIC
@ATTRIBUTE AwayShotsTarget NUMERIC
@ATTRIBUTE HomeTotalShotsAgst NUMERIC
@ATTRIBUTE AwayTotalShotsAgst NUMERIC
@ATTRIBUTE HomeShotsTargetAgst NUMERIC
@ATTRIBUTE AwayShotsTargetAgst NUMERIC
@ATTRIBUTE HomePossession NUMERIC
@ATTRIBUTE AwayPossession NUMERIC
@ATTRIBUTE HomeExpectedWin NUMERIC
@ATTRIBUTE AwayExpectedWin NUMERIC
@ATTRIBUTE HomeTrend NUMERIC
@ATTRIBUTE AwayTrend NUMERIC
@ATTRIBUTE HomeWeightedPoints NUMERIC
@ATTRIBUTE AwayWeightedPoints NUMERIC
@ATTRIBUTE ChanceCreationHome NUMERIC
@ATTRIBUTE ChanceCreationAway NUMERIC
@ATTRIBUTE ShotsAccuracyHome NUMERIC
@ATTRIBUTE ShotsAccuracyAway NUMERIC
@ATTRIBUTE ScoringRateHome NUMERIC
@ATTRIBUTE ScoringRateAway NUMERIC
@ATTRIBUTE KeeperStrengthHome NUMERIC
@ATTRIBUTE KeeperStrengthAway NUMERIC
@ATTRIBUTE Round NUMERIC
@ATTRIBUTE Winner {H, D, A}
@ATTRIBUTE Over2.5 {True, False}
@data
0.22,0.44,0.12,0.13,0.13,0.03,0.1,0.15,0.11,0.17,0.1,0.03,0.1,0.15,0.13,0.14,0.1,0.13,0.13,0.1,0.09,0.09,0.04,0.05,0.1,0.1,0.05,0.05,0.46,0.52,0.27,0.35,0.01,0,0.331,0.373,0.049,0.057,0.023,0.02,0.038,0.028,0.079,0.076,0.315,D,False
0.22,0.16,0.13,0.13,0.03,0.13,0.11,0.12,0.1,0.11,0.1,0.07,0.11,0.12,0.12,0.11,0.2,0.07,0.13,0.13,0.09,0.08,0.04,0.04,0.1,0.1,0.05,0.05,0.46,0.45,0.27,0.36,0,-0.01,0.402,0.354,0.049,0.054,0.023,0.023,0.04,0.035,0.086,0.095,0.25,A,True
0.22,0.08,0.16,0.05,0.13,0.1,0.12,0.02,0.12,0.11,0.07,0.17,0.1,0.1,0.1,0.22,0.07,0.23,0.12,0.3,0.09,0.08,0.04,0.04,0.1,0.11,0.05,0.06,0.46,0.41,0.27,0.45,0.01,-0.02,0.615,0.086,0.049,0.048,0.023,0.023,0.035,0.035,0.103,0.052,0.12,A,False
0.22,0.87,0.16,0.10,0.17,0.17,0.14,0.07,0.12,0.12,0.07,0.17,0.12,0.09,0.08,0.15,0.03,0.1,0.09,0.17,0.09,0.1,0.04,0.05,0.1,0.09,0.05,0.05,0.46,0.57,0.27,0.34,0,0,0.522,0.253,0.049,0.058,0.023,0.021,0.034,0.038,0.123,0.06,0.19,A,True
0.22,0.27,0.15,0.14,0.13,0.03,0.12,0.14,0.13,0.14,0.2,0.07,0.14,0.11,0.1,0.12,0.1,0.17,0.11,0.1,0.09,0.1,0.04,0.04,0.1,0.09,0.05,0.04,0.46,0.5,0.27,0.54,0,0,0.556,0.381,0.049,0.047,0.023,0.024,0.031,0.031,0.103,0.072,0.15,H,False
0.22,0.9,0.12,0.15,0.03,0.23,0.1,0.15,0.11,0.15,0.17,0.37,0.11,0.16,0.13,0.13,0.23,0.07,0.14,0.14,0.09,0.11,0.04,0.05,0.1,0.08,0.05,0.04,0.46,0.57,0.27,0.3,0,0.02,0.362,0.548,0.049,0.051,0.023,0.021,0.037,0.035,0.078,0.058,0.275,A,True
0.22,0.18,0.15,0.08,0.13,0.13,0.1,0.07,0.11,0.1,0.07,0.03,0.09,0.03,0.1,0.19,0.07,0.1,0.11,0.22,0.09,0.08,0.04,0.04,0.1,0.1,0.05,0.05,0.46,0.47,0.27,0.45,-0.01,-0.01,0.568,0.217,0.049,0.059,0.023,0.02,0.038,0.04,0.103,0.054,0.13,H,True
0.22,0.15,0.17,0.1,0.23,0.13,0.14,0.06,0.13,0.09,0.1,0.07,0.13,0.09,0.09,0.13,0.03,0.07,0.1,0.15,0.09,0.08,0.04,0.04,0.1,0.1,0.05,0.04,0.46,0.52,0.27,0.45,0,0.01,0.542,0.35,0.049,0.063,0.023,0.023,0.032,0.042,0.116,0.076,0.18,D,False
0.07,0.16,0.05,0.12,0,0.1,0.06,0.12,0.07,0.12,0,0.1,0.07,0.11,0.19,0.17,0.23,0.3,0.18,0.17,0.07,0.08,0.03,0.04,0.1,0.09,0.05,0.04,0.47,0.52,0.30,0.30,-0.07,-0.02,0.112,0.346,0.063,0.061,0.025,0.023,0.043,0.031,0.053,0.052,0.32,A,True
0.07,0.29,0.04,0.15,0.07,0.1,0.02,0.17,0.08,0.15,0.07,0,0.06,0.14,0.18,0.12,0.13,0,0.15,0.11,0.07,0.11,0.03,0.05,0.1,0.1,0.05,0.04,0.47,0.48,0.30,0.27,0,0,0.119,0.766,0.063,0.044,0.025,0.022,0.037,0.034,0.057,0.078,0.17,D,False
0.07,0.06,0.05,0.10,0.07,0,0.06,0.07,0.08,0.12,0.03,0.13,0.07,0.1,0.17,0.19,0.1,0.37,0.13,0.23,0.07,0.08,0.03,0.03,0.1,0.1,0.05,0.05,0.47,0.46,0.30,0.27,-0.01,-0.04,0.141,0.295,0.063,0.054,0.025,0.024,0.04,0.029,0.062,0.052,0.24,H,False
0.07,0.33,0.05,0.20,0.1,0.17,0.06,0.22,0.08,0.18,0.07,0.03,0.07,0.2,0.18,0.12,0.17,0,0.13,0.11,0.07,0.1,0.03,0.05,0.1,0.09,0.05,0.04,0.47,0.42,0.30,0.43,0.01,0.01,0.14,0.656,0.063,0.041,0.025,0.022,0.037,0.026,0.059,0.078,0.21,D,False
0.07,0.22,0.04,0.16,0.03,0.07,0.03,0.19,0.08,0.12,0.07,0,0.07,0.12,0.18,0.1,0.2,0.1,0.14,0.08,0.07,0.09,0.03,0.04,0.1,0.1,0.05,0.05,0.47,0.46,0.30,0.27,-0.02,-0.01,0.115,0.496,0.063,0.049,0.025,0.023,0.038,0.036,0.056,0.109,0.2,H,False
0.07,0.83,0.06,0.19,0,0.13,0.07,0.19,0.08,0.18,0.07,0.13,0.08,0.17,0.19,0.08,0.3,0.13,0.16,0.09,0.07,0.13,0.03,0.07,0.1,0.07,0.05,0.03,0.47,0.57,0.30,0.33,-0.04,0,0.123,0.567,0.063,0.045,0.025,0.019,0.039,0.038,0.055,0.089,0.29,A,False
0.07,0.44,0.06,0.14,0.1,0.2,0.08,0.16,0.08,0.18,0.1,0.2,0.08,0.16,0.18,0.14,0.27,0.03,0.15,0.1,0.07,0.09,0.03,0.05,0.1,0.1,0.05,0.05,0.47,0.52,0.30,0.35,-0.02,-0.01,0.132,0.43,0.063,0.057,0.025,0.02,0.038,0.026,0.058,0.078,0.265,A,True
0.07,1.01,0.04,0.23,0,0.23,0.02,0.2,0.09,0.24,0.07,0.23,0.06,0.14,0.18,0.08,0.23,0.07,0.14,0.08,0.07,0.12,0.03,0.06,0.1,0.07,0.05,0.03,0.47,0.57,0.30,0.34,-0.07,0.01,0.052,0.676,0.063,0.049,0.025,0.021,0.033,0.024,0.057,0.086,0.11,D,False
0.07,0.16,0.04,0.12,0.03,0.1,0.03,0.13,0.08,0.09,0.03,0.13,0.05,0.13,0.18,0.11,0.23,0.13,0.12,0.13,0.07,0.08,0.03,0.04,0.1,0.1,0.05,0.05,0.47,0.45,0.30,0.36,-0.01,-0.02,0.121,0.25,0.063,0.054,0.025,0.023,0.039,0.041,0.056,0.095,0.13,A,True
0.07,0.56,0.04,0.2,0.03,0.13,0.03,0.2,0.09,0.18,0.1,0.17,0.07,0.2,0.19,0.09,0.27,0.13,0.14,0.1,0.07,0.11,0.03,0.06,0.1,0.09,0.05,0.04,0.47,0.59,0.30,0.45,0,0.01,0.123,0.631,0.063,0.053,0.025,0.02,0.034,0.031,0.055,0.099,0.15,A,False
0.07,0.87,0.05,0.14,0,0.17,0.07,0.14,0.07,0.15,0,0.17,0.07,0.11,0.19,0.14,0.23,0.13,0.17,0.12,0.07,0.1,0.03,0.05,0.1,0.09,0.05,0.05,0.47,0.57,0.30,0.34,-0.06,0,0.115,0.354,0.063,0.058,0.025,0.021,0.042,0.031,0.055,0.067,0.305,A,True
0.07,0.9,0.06,0.14,0.13,0.13,0.08,0.14,0.08,0.13,0.07,0.23,0.08,0.12,0.16,0.14,0.07,0.27,0.12,0.15,0.07,0.11,0.03,0.05,0.1,0.08,0.05,0.04,0.47,0.57,0.30,0.3,0.01,0,0.143,0.462,0.063,0.051,0.025,0.021,0.038,0.042,0.065,0.053,0.25,A,True
0.83,0.86,0.19,0.17,0.23,0.2,0.2,0.14,0.18,0.13,0.2,0.07,0.19,0.12,0.08,0.09,0.03,0.03,0.08,0.12,0.13,0.08,0.07,0.04,0.07,0.08,0.03,0.03,0.57,0.58,0.33,0.37,0,0.02,0.564,0.729,0.045,0.075,0.019,0.02,0.037,0.03,0.095,0.095,0.315,H,True
0.83,0.16,0.19,0.13,0.13,0.3,0.19,0.13,0.18,0.13,0.13,0.27,0.18,0.12,0.08,0.16,0.1,0.1,0.08,0.16,0.13,0.08,0.07,0.04,0.07,0.09,0.03,0.04,0.57,0.52,0.33,0.30,0.01,0.03,0.555,0.369,0.045,0.061,0.019,0.023,0.038,0.029,0.092,0.056,0.3,H,True
0.83,0.29,0.18,0.18,0.23,0.13,0.2,0.22,0.17,0.19,0.3,0.1,0.17,0.2,0.08,0.13,0.1,0.13,0.07,0.1,0.13,0.11,0.07,0.05,0.07,0.1,0.03,0.04,0.57,0.48,0.33,0.27,0,0,0.594,0.98,0.045,0.044,0.019,0.022,0.04,0.026,0.089,0.073,0.12,H,True
0.83,0.06,0.17,0.1,0.13,0.13,0.18,0.09,0.16,0.12,0.13,0.1,0.17,0.12,0.08,0.17,0.1,0.13,0.08,0.21,0.13,0.08,0.07,0.03,0.07,0.1,0.03,0.05,0.57,0.46,0.33,0.27,0.01,0.01,0.574,0.356,0.045,0.054,0.019,0.024,0.04,0.029,0.09,0.058,0.17,H,True
0.83,0.33,0.18,0.2,0.23,0.07,0.19,0.21,0.17,0.18,0.2,0,0.18,0.21,0.08,0.12,0.07,0.03,0.07,0.12,0.13,0.1,0.07,0.05,0.07,0.09,0.03,0.04,0.57,0.42,0.33,0.43,0,0,0.544,0.564,0.045,0.041,0.019,0.022,0.039,0.025,0.092,0.074,0.2,A,False
0.83,0.16,0.19,0.14,0.3,0.13,0.18,0.14,0.18,0.11,0.33,0.07,0.18,0.13,0.08,0.11,0.07,0.07,0.08,0.14,0.13,0.08,0.07,0.04,0.07,0.1,0.03,0.05,0.57,0.45,0.33,0.36,0.03,0,0.497,0.369,0.045,0.054,0.019,0.023,0.036,0.033,0.094,0.095,0.24,H,False
0.83,0.56,0.19,0.18,0.2,0.1,0.2,0.17,0.18,0.16,0.13,0.17,0.18,0.18,0.08,0.1,0.1,0.2,0.07,0.13,0.13,0.11,0.07,0.06,0.07,0.09,0.03,0.04,0.57,0.59,0.33,0.45,-0.01,-0.02,0.567,0.59,0.045,0.053,0.019,0.02,0.038,0.036,0.094,0.086,0.28,D,True
0.83,0.08,0.17,0.09,0.13,0.2,0.17,0.06,0.16,0.12,0.1,0.23,0.16,0.13,0.08,0.2,0.1,0.13,0.07,0.27,0.13,0.08,0.07,0.04,0.07,0.11,0.03,0.06,0.57,0.41,0.33,0.45,-0.01,0.02,0.518,0.133,0.045,0.048,0.019,0.023,0.041,0.03,0.091,0.058,0.21,H,True
0.83,0.87,0.18,0.11,0.23,0.1,0.21,0.07,0.18,0.13,0.27,0.07,0.2,0.12,0.08,0.18,0.1,0.13,0.07,0.22,0.13,0.1,0.07,0.05,0.07,0.09,0.03,0.05,0.57,0.57,0.33,0.34,0.01,0.01,0.614,0.209,0.045,0.058,0.019,0.021,0.036,0.035,0.087,0.052,0.13,D,False
0.83,0.18,0.17,0.09,0.17,0.1,0.2,0.06,0.17,0.11,0.17,0.1,0.18,0.04,0.08,0.2,0.07,0.27,0.06,0.26,0.13,0.08,0.07,0.04,0.07,0.1,0.03,0.05,0.57,0.47,0.33,0.45,0,0.01,0.598,0.368,0.045,0.059,0.019,0.02,0.04,0.038,0.092,0.052,0.15,A,True
0.83,0.15,0.20,0.10,0.3,0.07,0.19,0.08,0.18,0.09,0.2,0.07,0.18,0.09,0.08,0.13,0.03,0.1,0.07,0.13,0.13,0.08,0.07,0.04,0.07,0.1,0.03,0.04,0.57,0.52,0.33,0.45,0.05,-0.01,0.594,0.332,0.045,0.063,0.019,0.023,0.037,0.04,0.096,0.077,0.26,H,True
0.44,0.29,0.14,0.16,0.2,0.23,0.11,0.14,0.18,0.15,0.2,0.13,0.19,0.14,0.13,0.11,0.07,0.07,0.16,0.12,0.09,0.11,0.05,0.05,0.1,0.1,0.05,0.04,0.52,0.48,0.35,0.27,0.01,0.02,0.422,0.753,0.057,0.044,0.02,0.022,0.026,0.033,0.079,0.087,0.275,A,True
0.44,0.33,0.14,0.22,0.1,0.23,0.15,0.22,0.18,0.21,0.17,0.2,0.21,0.22,0.13,0.14,0.17,0.07,0.15,0.11,0.09,0.1,0.05,0.05,0.1,0.09,0.05,0.04,0.52,0.42,0.35,0.43,0,0.02,0.435,0.55,0.057,0.041,0.02,0.022,0.026,0.022,0.08,0.067,0.16,A,True
0.44,0.22,0.15,0.16,0.17,0.2,0.16,0.2,0.19,0.14,0.27,0.23,0.23,0.13,0.14,0.1,0.13,0.1,0.16,0.08,0.09,0.09,0.05,0.04,0.1,0.1,0.05,0.05,0.52,0.46,0.35,0.27,0,0.01,0.477,0.565,0.057,0.049,0.02,0.023,0.024,0.03,0.077,0.103,0.14,D,False
0.44,0.07,0.14,0.04,0.13,0.03,0.13,0.05,0.17,0.08,0.27,0.07,0.2,0.12,0.13,0.17,0.17,0.17,0.18,0.22,0.09,0.07,0.05,0.03,0.1,0.1,0.05,0.05,0.52,0.47,0.35,0.30,0,0,0.525,0.131,0.057,0.063,0.02,0.025,0.028,0.036,0.079,0.062,0.12,H,True
0.44,0.83,0.14,0.18,0.1,0.3,0.12,0.18,0.18,0.17,0.2,0.23,0.22,0.17,0.15,0.08,0.23,0.03,0.19,0.09,0.09,0.13,0.05,0.07,0.1,0.07,0.05,0.03,0.52,0.57,0.35,0.33,-0.01,0.03,0.394,0.549,0.057,0.045,0.02,0.019,0.025,0.038,0.071,0.094,0.19,D,False
0.44,0.1,0.14,0.12,0.2,0.07,0.12,0.11,0.18,0.09,0.23,0.03,0.21,0.07,0.14,0.13,0.07,0.07,0.17,0.12,0.09,0.08,0.05,0.03,0.1,0.1,0.05,0.04,0.52,0.4,0.35,0.34,0.02,-0.01,0.447,0.292,0.057,0.053,0.02,0.026,0.025,0.031,0.077,0.076,0.25,A,False
0.44,0.56,0.14,0.18,0.1,0.03,0.11,0.17,0.18,0.16,0.17,0.17,0.19,0.18,0.14,0.1,0.17,0.23,0.17,0.13,0.09,0.11,0.05,0.06,0.1,0.09,0.05,0.04,0.52,0.59,0.35,0.45,-0.01,0,0.407,0.598,0.057,0.053,0.02,0.02,0.025,0.035,0.076,0.084,0.285,A,False
0.44,0.15,0.14,0.14,0.13,0.13,0.13,0.14,0.18,0.09,0.13,0.1,0.21,0.07,0.13,0.09,0.13,0.07,0.17,0.08,0.09,0.09,0.05,0.03,0.1,0.1,0.05,0.05,0.52,0.5,0.35,0.36,0.01,0.01,0.416,0.658,0.057,0.058,0.02,0.025,0.026,0.038,0.079,0.114,0.18,A,True
0.44,0.27,0.12,0.15,0.07,0.2,0.1,0.12,0.16,0.13,0.03,0.2,0.18,0.08,0.13,0.1,0.07,0.13,0.18,0.09,0.09,0.1,0.05,0.04,0.1,0.09,0.05,0.04,0.52,0.5,0.35,0.54,0,0.01,0.368,0.497,0.057,0.047,0.02,0.024,0.029,0.033,0.078,0.084,0.325,D,False
0.44,0.18,0.13,0.09,0.07,0.13,0.11,0.06,0.17,0.11,0.13,0.2,0.2,0.06,0.15,0.18,0.17,0.2,0.18,0.21,0.09,0.08,0.05,0.04,0.1,0.1,0.05,0.05,0.52,0.47,0.35,0.45,-0.01,-0.01,0.443,0.426,0.057,0.059,0.02,0.02,0.027,0.037,0.071,0.058,0.23,H,True
0.44,0.15,0.13,0.1,0.1,0.1,0.12,0.06,0.18,0.09,0.13,0.13,0.21,0.08,0.14,0.14,0.13,0.2,0.18,0.14,0.09,0.08,0.05,0.04,0.1,0.1,0.05,0.04,0.52,0.52,0.35,0.45,0,0.01,0.463,0.318,0.057,0.063,0.02,0.023,0.026,0.041,0.072,0.074,0.22,A,True
1.01,0.86,0.18,0.16,0.13,0.2,0.21,0.13,0.18,0.13,0.13,0.13,0.26,0.12,0.11,0.09,0.1,0.1,0.11,0.13,0.12,0.08,0.06,0.04,0.07,0.08,0.03,0.03,0.57,0.58,0.34,0.37,0,-0.01,0.403,0.63,0.049,0.075,0.021,0.02,0.031,0.03,0.066,0.089,0.29,A,False
1.01,0.33,0.20,0.21,0.23,0.23,0.23,0.21,0.19,0.18,0.23,0.2,0.28,0.19,0.1,0.11,0.07,0.03,0.1,0.11,0.12,0.1,0.06,0.05,0.07,0.09,0.03,0.04,0.57,0.42,0.34,0.43,0.01,0.02,0.475,0.709,0.049,0.041,0.021,0.022,0.029,0.026,0.074,0.086,0.24,A,True
1.01,0.22,0.19,0.15,0.17,0.03,0.23,0.17,0.19,0.11,0.07,0,0.26,0.11,0.1,0.1,0.03,0.13,0.11,0.08,0.12,0.09,0.06,0.04,0.07,0.1,0.03,0.05,0.57,0.46,0.34,0.27,0,-0.02,0.488,0.472,0.049,0.049,0.021,0.023,0.03,0.037,0.071,0.109,0.21,H,True
1.01,0.07,0.17,0.06,0,0,0.2,0.04,0.18,0.08,0.07,0.07,0.25,0.08,0.12,0.18,0.27,0.37,0.12,0.2,0.12,0.07,0.06,0.03,0.07,0.1,0.03,0.05,0.57,0.47,0.34,0.30,-0.03,-0.03,0.422,0.127,0.049,0.063,0.021,0.025,0.031,0.038,0.062,0.057,0.275,H,True
1.01,0.83,0.19,0.19,0.13,0.3,0.22,0.19,0.19,0.18,0.13,0.23,0.26,0.18,0.1,0.08,0.17,0.03,0.12,0.08,0.12,0.13,0.06,0.07,0.07,0.07,0.03,0.03,0.57,0.57,0.34,0.33,-0.01,0.04,0.456,0.497,0.049,0.045,0.021,0.019,0.03,0.037,0.068,0.097,0.25,A,True
1.01,0.44,0.20,0.14,0.23,0.13,0.24,0.16,0.2,0.18,0.2,0.17,0.29,0.14,0.11,0.14,0.07,0.17,0.12,0.1,0.12,0.09,0.06,0.05,0.07,0.1,0.03,0.05,0.57,0.52,0.34,0.35,0.01,0,0.49,0.416,0.049,0.057,0.021,0.02,0.028,0.026,0.067,0.072,0.2,D,False
1.01,0.1,0.17,0.13,0.13,0.13,0.19,0.12,0.18,0.1,0.13,0.03,0.24,0.07,0.1,0.12,0.03,0.03,0.11,0.11,0.12,0.08,0.06,0.03,0.07,0.1,0.03,0.04,0.57,0.4,0.34,0.34,0.01,0,0.393,0.394,0.049,0.053,0.021,0.026,0.031,0.03,0.069,0.082,0.31,H,True
1.01,0.08,0.19,0.07,0.1,0,0.23,0.04,0.19,0.11,0.1,0.07,0.28,0.1,0.11,0.19,0.17,0.23,0.12,0.27,0.12,0.08,0.06,0.04,0.07,0.11,0.03,0.06,0.57,0.41,0.34,0.45,-0.01,-0.03,0.515,0.126,0.049,0.048,0.021,0.023,0.029,0.035,0.063,0.058,0.17,H,True
1.01,0.27,0.2,0.15,0.13,0.2,0.21,0.17,0.21,0.15,0.1,0.1,0.29,0.12,0.1,0.11,0.17,0.03,0.13,0.07,0.12,0.1,0.06,0.04,0.07,0.09,0.03,0.04,0.57,0.5,0.34,0.54,-0.01,-0.01,0.578,0.434,0.049,0.047,0.021,0.024,0.027,0.03,0.071,0.08,0.13,H,True
1.01,0.9,0.22,0.14,0.17,0.13,0.25,0.15,0.22,0.11,0.07,0.17,0.32,0.1,0.08,0.12,0.03,0.13,0.08,0.08,0.12,0.11,0.06,0.05,0.07,0.08,0.03,0.04,0.57,0.57,0.34,0.3,0,-0.01,0.626,0.495,0.049,0.051,0.021,0.021,0.026,0.049,0.094,0.065,0.12,A,True
1.01,0.15,0.19,0.09,0.1,0.03,0.22,0.07,0.2,0.09,0.13,0.07,0.29,0.09,0.11,0.15,0.23,0.2,0.12,0.14,0.12,0.08,0.06,0.04,0.07,0.1,0.03,0.04,0.57,0.52,0.34,0.45,-0.01,-0.02,0.554,0.38,0.049,0.063,0.021,0.023,0.028,0.04,0.066,0.069,0.15,H,True
0.1,0.86,0.13,0.17,0.23,0.2,0.14,0.14,0.1,0.13,0.2,0.17,0.13,0.13,0.13,0.09,0.13,0.13,0.14,0.14,0.08,0.08,0.03,0.04,0.1,0.08,0.04,0.03,0.4,0.58,0.34,0.37,0,0.02,0.342,0.652,0.053,0.075,0.026,0.02,0.028,0.029,0.076,0.089,0.28,H,False
0.1,0.16,0.12,0.1,0.1,0.23,0.1,0.09,0.1,0.12,0.13,0.2,0.12,0.12,0.13,0.19,0.13,0.13,0.18,0.22,0.08,0.08,0.03,0.04,0.1,0.09,0.04,0.04,0.4,0.52,0.34,0.30,0,0.02,0.326,0.46,0.053,0.061,0.026,0.023,0.029,0.03,0.075,0.045,0.16,A,True
0.1,0.06,0.13,0.08,0.23,0.03,0.15,0.05,0.1,0.1,0.2,0.03,0.13,0.08,0.12,0.18,0.13,0.1,0.13,0.21,0.08,0.08,0.03,0.03,0.1,0.1,0.04,0.05,0.4,0.46,0.34,0.27,0.01,0,0.419,0.279,0.053,0.054,0.026,0.024,0.028,0.033,0.079,0.056,0.295,A,False
0.1,0.22,0.12,0.12,0.13,0.03,0.12,0.15,0.09,0.1,0.07,0.1,0.12,0.1,0.12,0.12,0.07,0.17,0.14,0.11,0.08,0.09,0.03,0.04,0.1,0.1,0.04,0.05,0.4,0.46,0.34,0.27,0.01,-0.01,0.331,0.387,0.053,0.049,0.026,0.023,0.031,0.04,0.08,0.084,0.26,H,True
0.1,0.07,0.12,0.06,0.13,0.13,0.13,0.04,0.1,0.08,0.13,0.1,0.13,0.09,0.14,0.17,0.2,0.13,0.16,0.22,0.08,0.07,0.03,0.03,0.1,0.1,0.04,0.05,0.4,0.47,0.34,0.30,-0.01,0,0.321,0.149,0.053,0.063,0.026,0.025,0.029,0.037,0.072,0.06,0.22,D,False
0.1,0.83,0.13,0.18,0.13,0.17,0.1,0.15,0.09,0.17,0.1,0.17,0.13,0.17,0.13,0.08,0.13,0.07,0.19,0.1,0.08,0.13,0.03,0.07,0.1,0.07,0.04,0.03,0.4,0.57,0.34,0.33,0,0,0.249,0.633,0.053,0.045,0.026,0.019,0.031,0.039,0.076,0.094,0.14,D,False
0.1,0.16,0.12,0.12,0.03,0.03,0.14,0.12,0.1,0.1,0.03,0.07,0.12,0.11,0.12,0.12,0.1,0.23,0.13,0.15,0.08,0.08,0.03,0.04,0.1,0.1,0.04,0.05,0.4,0.45,0.34,0.36,-0.01,0,0.382,0.316,0.053,0.054,0.026,0.023,0.03,0.039,0.08,0.089,0.32,A,False
0.1,0.56,0.12,0.22,0.1,0.23,0.07,0.25,0.08,0.18,0.1,0.2,0.12,0.23,0.13,0.08,0.17,0.07,0.2,0.08,0.08,0.11,0.03,0.06,0.1,0.09,0.04,0.04,0.4,0.59,0.34,0.45,-0.02,0,0.126,0.764,0.053,0.053,0.026,0.02,0.035,0.031,0.074,0.115,0.12,H,True
0.1,0.15,0.12,0.15,0.1,0.2,0.11,0.16,0.1,0.11,0.07,0.23,0.12,0.1,0.13,0.1,0.1,0.17,0.16,0.1,0.08,0.09,0.03,0.03,0.1,0.1,0.04,0.05,0.4,0.5,0.34,0.36,0.01,0.02,0.302,0.692,0.053,0.058,0.026,0.025,0.03,0.032,0.078,0.102,0.19,H,True
0.1,0.18,0.11,0.09,0.03,0.13,0.09,0.09,0.09,0.11,0.1,0.1,0.12,0.06,0.13,0.18,0.17,0.1,0.18,0.24,0.08,0.08,0.03,0.04,0.1,0.1,0.04,0.05,0.4,0.47,0.34,0.45,-0.02,-0.01,0.29,0.45,0.053,0.059,0.026,0.02,0.031,0.038,0.074,0.057,0.18,H,False
0.1,0.15,0.12,0.11,0.07,0.2,0.12,0.08,0.1,0.1,0.07,0.17,0.12,0.09,0.13,0.14,0.17,0.17,0.14,0.14,0.08,0.08,0.03,0.04,0.1,0.1,0.04,0.04,0.4,0.52,0.34,0.45,0,0.02,0.311,0.361,0.053,0.063,0.026,0.023,0.03,0.039,0.075,0.075,0.23,D,False
0.16,0.86,0.13,0.2,0.2,0.17,0.13,0.17,0.09,0.14,0.17,0.07,0.05,0.13,0.1,0.07,0.07,0,0.07,0.12,0.08,0.08,0.04,0.04,0.1,0.08,0.05,0.03,0.45,0.58,0.36,0.37,-0.01,0.01,0.271,0.788,0.054,0.075,0.023,0.02,0.041,0.027,0.103,0.123,0.12,A,True
0.16,0.16,0.14,0.11,0.13,0.1,0.14,0.12,0.11,0.12,0.07,0.1,0.1,0.12,0.11,0.17,0.07,0.2,0.08,0.18,0.08,0.08,0.04,0.04,0.1,0.09,0.05,0.04,0.45,0.52,0.36,0.30,0.01,-0.02,0.365,0.351,0.054,0.061,0.023,0.023,0.033,0.033,0.095,0.052,0.26,D,False
0.16,0.06,0.14,0.09,0.1,0.13,0.11,0.07,0.11,0.12,0.17,0.07,0.06,0.13,0.11,0.18,0.2,0.07,0.09,0.23,0.08,0.08,0.04,0.03,0.1,0.1,0.05,0.05,0.45,0.46,0.36,0.27,0.01,0,0.248,0.219,0.054,0.054,0.023,0.024,0.035,0.029,0.09,0.056,0.14,H,False
0.16,0.33,0.13,0.20,0.13,0.13,0.14,0.2,0.1,0.18,0.07,0.13,0.09,0.19,0.1,0.11,0.07,0.13,0.08,0.11,0.08,0.1,0.04,0.05,0.1,0.09,0.05,0.04,0.45,0.42,0.36,0.43,-0.01,0,0.345,0.725,0.054,0.041,0.023,0.022,0.036,0.026,0.099,0.084,0.28,A,False
0.16,0.83,0.16,0.18,0.23,0.2,0.16,0.16,0.13,0.17,0.2,0.2,0.1,0.16,0.1,0.08,0.07,0.07,0.07,0.09,0.08,0.13,0.04,0.07,0.1,0.07,0.05,0.03,0.45,0.57,0.36,0.33,0,0.02,0.414,0.552,0.054,0.045,0.023,0.019,0.029,0.039,0.103,0.095,0.18,A,True
